,ProbeID,logFC,AveExpr,t,P.Value,adj.P.Val,B,SYMBOL,diffexpressed
2300,243015_at,-1.436348652,6.191113916,-3.527917088,0.000520431,0.002744535,-0.736392291,CYP3A5,DOWN
2301,221524_s_at,1.008631043,9.171390136,3.526473423,0.000523107,0.002756508,-0.741133784,RRAGD,UP
2302,226863_at,-1.715317817,7.501843003,-3.518130032,0.000538826,0.002824893,-0.768502868,FAM110C,DOWN
2303,214247_s_at,1.235689596,7.187125632,3.515664842,0.000543555,0.002845313,-0.776578581,DKK3,UP
2304,214261_s_at,-1.312570387,10.42430379,-3.513281859,0.000548163,0.002863944,-0.784380252,ADH6,DOWN
2305,232165_at,1.655746914,6.15379787,3.512911253,0.000548883,0.002866482,-0.785593164,EPPK1,UP
2306,226925_at,1.007959406,7.332290032,3.512749274,0.000549198,0.002867705,-0.78612325,PXYLP1,UP
2307,209258_s_at,1.120813569,5.770372644,3.5117687,0.000551108,0.002875211,-0.789331778,SMC3,UP
2308,225173_at,1.076403499,5.754494171,3.509021704,0.000556492,0.002898035,-0.798316001,ARHGAP18,UP
2309,205943_at,-1.873565106,11.31627665,-3.505305359,0.000563855,0.002928336,-0.810460674,TDO2,DOWN
2310,213245_at,-1.162716108,4.993029281,-3.504434497,0.000565593,0.002935914,-0.813304933,ADCY1,DOWN
2311,202403_s_at,1.439268408,9.205560626,3.503447635,0.00056757,0.002943654,-0.816527296,COL1A2,UP
2312,209821_at,-1.138588091,5.141717319,-3.502571381,0.00056933,0.002950822,-0.819387823,IL33,DOWN
2313,213429_at,1.781608888,6.254547097,3.49228479,0.000590379,0.003037993,-0.852921174,BICC1,UP
2314,202766_s_at,1.129214457,7.518416364,3.491374132,0.000592277,0.003046053,-0.855885643,FBN1,UP
2315,224043_s_at,-1.3303062,7.923770081,-3.487583021,0.000600241,0.00308063,-0.868219533,UPB1,DOWN
2316,208389_s_at,-1.35756199,6.466550538,-3.486957532,0.000601565,0.003085103,-0.870253344,SLC1A2,DOWN
2317,242662_at,-1.215589259,7.108940672,-3.485986298,0.000603626,0.00309461,-0.873410724,PCSK6,DOWN
2318,210326_at,-1.470615229,10.39427626,-3.482792289,0.000610449,0.003124211,-0.883788642,AGXT,DOWN
2319,206626_x_at,2.141551995,5.995004515,3.478956506,0.000618739,0.003158646,-0.896240698,SSX1,UP
2320,223423_at,1.191074904,6.077075883,3.476604534,0.000623874,0.00317982,-0.903869883,GPR160,UP
2321,1552390_a_at,1.997727025,8.003014516,3.476058194,0.000625073,0.003184134,-0.905641418,ERICH5,UP
2322,214164_x_at,1.07468817,6.899487747,3.475970989,0.000625264,0.003184813,-0.905924161,CA12,UP
2323,205076_s_at,1.120059991,6.230095789,3.474031455,0.000629538,0.003202399,-0.912211061,MTMR11,UP
2324,232707_at,1.39085088,5.151229814,3.459465852,0.000662518,0.003339066,-0.959325624,ISX,UP
2325,223235_s_at,1.111552079,5.181968472,3.458891328,0.000663852,0.003344243,-0.961180418,SMOC2,UP
2326,209978_s_at,-1.594735646,11.79975903,-3.457268619,0.000667632,0.003359876,-0.966417699,PLG,DOWN
2327,209978_s_at,-1.594735646,11.79975903,-3.457268619,0.000667632,0.003359876,-0.966417699,LPA,DOWN
2328,243543_at,-1.078151776,6.110972232,-3.453840784,0.000675683,0.003393514,-0.977473868,NA,DOWN
2329,227388_at,-1.155429777,7.748890078,-3.452995482,0.000677682,0.003402617,-0.980198819,TUSC1,DOWN
2330,1568920_at,-1.011585986,5.194560092,-3.449109962,0.000686944,0.003443421,-0.99271676,NA,DOWN
2331,204567_s_at,1.135747557,6.578523914,3.444470116,0.000698159,0.003489389,-1.00764856,ABCG1,UP
2332,215049_x_at,-1.103925714,8.483154732,-3.429844125,0.000734644,0.00363863,-1.054600933,CD163,DOWN
2333,226226_at,1.261980857,8.449452696,3.429006939,0.000736785,0.003646733,-1.057283112,TMEM45B,UP
2334,202410_x_at,-2.334699717,7.832394264,-3.422998427,0.000752327,0.003708866,-1.076516168,IGF2,DOWN
2335,202410_x_at,-2.334699717,7.832394264,-3.422998427,0.000752327,0.003708866,-1.076516168,INS-IGF2,DOWN
2336,206101_at,-1.221717877,7.762956357,-3.422643458,0.000753254,0.003712099,-1.077651475,ECM2,DOWN
2337,232164_s_at,1.695073654,6.286498241,3.420038566,0.000760095,0.003738725,-1.085979591,EPPK1,UP
2338,208170_s_at,1.063936938,4.451596855,3.418134678,0.000765131,0.003758082,-1.092062967,TRIM31,UP
2339,1570505_at,-1.468135594,6.185525018,-3.41797083,0.000765566,0.003759541,-1.092586359,ABCB4,DOWN
2340,220106_at,-1.615210204,6.620282836,-3.415455203,0.000772272,0.003787705,-1.100619434,NPC1L1,DOWN
2341,201540_at,-1.004934156,8.380175361,-3.41399477,0.00077619,0.003802484,-1.105280585,FHL1,DOWN
2342,230323_s_at,1.816308234,7.902314845,3.413195886,0.000778342,0.00381063,-1.107829571,TMEM45B,UP
2343,214581_x_at,1.042424892,5.181852017,3.413056728,0.000778717,0.003812125,-1.108273525,TNFRSF21,UP
2344,217973_at,-1.138546446,11.76402122,-3.409504424,0.000788355,0.0038524,-1.119600986,DCXR,DOWN
2345,212531_at,1.853840502,8.50072041,3.409258966,0.000789025,0.003854294,-1.120383307,LCN2,UP
2346,210394_x_at,1.791832368,5.623476046,3.405526133,0.000799281,0.003896488,-1.13227439,SSX4,UP
2347,210394_x_at,1.791832368,5.623476046,3.405526133,0.000799281,0.003896488,-1.13227439,SSX4B,UP
2348,209660_at,-1.225720858,12.83233824,-3.399402906,0.000816374,0.003963433,-1.151755117,TTR,DOWN
2349,209343_at,-1.195405869,6.802015317,-3.396849164,0.000823604,0.003992585,-1.159870511,EFHD1,DOWN
2350,203065_s_at,1.096170293,7.562005192,3.395811089,0.00082656,0.004003273,-1.163167806,CAV1,UP
2351,229116_at,1.045695238,4.918292795,3.395456164,0.000827573,0.004006757,-1.164294965,CNKSR2,UP
2352,205862_at,1.363817154,4.907735653,3.392918566,0.000834848,0.004034472,-1.172350754,GREB1,UP
2353,236548_at,-1.226790437,6.826053826,-3.390294015,0.000842436,0.004062873,-1.180676952,GIPC2,DOWN
2354,218353_at,1.094238689,8.375734787,3.385061311,0.000857757,0.00412329,-1.19726023,RGS5,UP
2355,203695_s_at,1.113406178,7.546975128,3.378969438,0.000875922,0.004196203,-1.216537663,GSDME,UP
2356,219772_s_at,1.050791754,4.748906049,3.377789305,0.000879482,0.004209566,-1.220268563,SMPX,UP
2357,214751_at,1.313062762,6.143425666,3.373925993,0.000891231,0.004256106,-1.232474026,ZNF468,UP
2358,209921_at,1.499987225,5.86013354,3.372940499,0.000894252,0.004267918,-1.235585531,SLC7A11,UP
2359,227180_at,1.888468272,5.629712597,3.372156161,0.000896663,0.004275687,-1.238061348,ELOVL7,UP
2360,224724_at,-1.212067357,7.396753113,-3.370218986,0.000902643,0.004298949,-1.244173981,SULF2,DOWN
2361,206872_at,-1.020394234,6.015303288,-3.368052173,0.000909377,0.004326867,-1.251007519,SLC17A1,DOWN
2362,209977_at,-1.452483723,11.70081396,-3.367153305,0.000912184,0.004337956,-1.253841155,PLG,DOWN
2363,203915_at,1.515639641,7.883342241,3.358554455,0.000939448,0.004439778,-1.280914559,CXCL9,UP
2364,230000_at,1.112226379,6.873448819,3.357626596,0.000942435,0.004452738,-1.28383223,RNF213,UP
2365,202949_s_at,-1.145816432,6.943771718,-3.355334951,0.00094985,0.004479636,-1.291035275,FHL2,DOWN
2366,216471_x_at,1.312685853,5.785595185,3.351551415,0.000962213,0.004531285,-1.302918008,SSX2,UP
2367,216471_x_at,1.312685853,5.785595185,3.351551415,0.000962213,0.004531285,-1.302918008,SSX2B,UP
2368,204823_at,1.492825713,6.311004909,3.335723834,0.001015573,0.004741278,-1.352497191,NAV3,UP
2369,217678_at,1.34836801,5.165454025,3.33535568,0.001016846,0.004744384,-1.353647924,SLC7A11,UP
2370,218051_s_at,1.175472095,5.662361859,3.334709365,0.001019085,0.004752395,-1.355667832,NT5DC2,UP
2371,208607_s_at,-2.203483811,8.481856415,-3.328448044,0.001041017,0.004835264,-1.375218031,SAA2,DOWN
2372,208607_s_at,-2.203483811,8.481856415,-3.328448044,0.001041017,0.004835264,-1.375218031,SAA1,DOWN
2373,208607_s_at,-2.203483811,8.481856415,-3.328448044,0.001041017,0.004835264,-1.375218031,SAA2-SAA4,DOWN
2374,204844_at,-1.153761012,8.267077438,-3.328211548,0.001041853,0.004837917,-1.375955819,ENPEP,DOWN
2375,235456_at,1.155198689,5.534893895,3.322943959,0.001060658,0.004905857,-1.392376767,NA,UP
2376,206515_at,-1.129880258,10.16413028,-3.320307916,0.001070187,0.004943007,-1.400585535,CYP4F3,DOWN
2377,209374_s_at,-1.410032158,7.438472804,-3.319901152,0.001071664,0.004948576,-1.401851699,IGHM,DOWN
2378,224917_at,-1.120697335,9.538428909,-3.316895521,0.00108264,0.004989135,-1.411203258,VMP1,DOWN
2379,224917_at,-1.120697335,9.538428909,-3.316895521,0.00108264,0.004989135,-1.411203258,MIR21,DOWN
2380,218963_s_at,2.110493769,6.291950103,3.316841731,0.001082838,0.004989624,-1.411370546,KRT23,UP
2381,1554242_a_at,1.400272831,4.743233848,3.30941527,0.001110414,0.005085369,-1.434444053,COCH,UP
2382,211843_x_at,-1.512391207,11.12545291,-3.301506447,0.001140499,0.005199606,-1.458965392,CYP3A7-CYP3A51P,DOWN
2383,242907_at,1.04230587,7.402712611,3.300856595,0.001143005,0.005209845,-1.460977927,GBP2,UP
2384,217478_s_at,1.255506644,8.461524808,3.299432756,0.001148512,0.005229574,-1.465386199,HLA-DMA,UP
2385,203408_s_at,-1.021377053,7.674041216,-3.288152395,0.001193027,0.005389594,-1.500250569,SATB1,DOWN
2386,37020_at,-2.759266432,9.222658236,-3.28755829,0.001195416,0.005398234,-1.502083816,CRP,DOWN
2387,243483_at,-1.807382053,7.482286111,-3.287210723,0.001196815,0.005401791,-1.503156175,TRPM8,DOWN
2388,210327_s_at,-1.323894903,11.92499447,-3.28620402,0.001200877,0.005417884,-1.506261617,AGXT,DOWN
2389,216223_at,-1.057042358,9.094154062,-3.284041448,0.001209646,0.005450242,-1.512929762,CPN2,DOWN
2390,219274_at,-1.034046906,7.547140021,-3.283707572,0.001211005,0.005455465,-1.513958898,TSPAN12,DOWN
2391,217771_at,1.458037761,8.171474604,3.277427858,0.001236834,0.00555761,-1.533297933,GOLM1,UP
2392,204920_at,-1.935589405,11.6334407,-3.273224908,0.001254406,0.00562223,-1.546222836,CPS1,DOWN
2393,221730_at,1.086008539,7.158591294,3.265537794,0.001287148,0.005740537,-1.56982378,COL5A2,UP
2394,219010_at,1.340365289,6.762035597,3.257810865,0.001320859,0.00586472,-1.593496828,INAVA,UP
2395,207409_at,-2.106377966,10.22566138,-3.256167542,0.001328133,0.005887924,-1.598525004,LECT2,DOWN
2396,229614_at,1.201815552,4.770158529,3.250719348,0.001352518,0.005977589,-1.615178896,ZNF320,UP
2397,206134_at,1.128353089,4.382084374,3.245484578,0.001376339,0.006059331,-1.631156825,ADAMDEC1,UP
2398,205083_at,-1.468106573,11.07477577,-3.24511851,0.001378019,0.006064773,-1.632273298,AOX1,DOWN
2399,209975_at,-2.463553129,11.79782849,-3.242496637,0.00139011,0.006107157,-1.640266462,CYP2E1,DOWN
2400,244826_at,-1.075065568,6.83812708,-3.234128506,0.001429362,0.00625194,-1.665739134,NA,DOWN
2401,215432_at,1.371448482,6.421669204,3.233235093,0.001433612,0.006266518,-1.668455198,ACSM1,UP
2402,225911_at,1.169275804,5.859000667,3.232072728,0.001439161,0.006285236,-1.671987894,NPNT,UP
2403,218796_at,1.11342507,6.075358551,3.207261334,0.001562452,0.006719441,-1.747123096,FERMT1,UP
2404,210521_s_at,-1.907076549,7.667078717,-3.201072802,0.001594695,0.006830045,-1.765782374,FETUB,DOWN
2405,235629_at,-1.064954414,6.095480526,-3.200906135,0.001595571,0.006832213,-1.766284448,NA,DOWN
2406,221662_s_at,-1.203647405,8.564989104,-3.196762974,0.001617513,0.006909442,-1.778757934,SLC22A7,DOWN
2407,239481_at,1.499217649,5.32623035,3.18712218,0.001669655,0.007098863,-1.80772638,FAM133A,UP
2408,207820_at,-1.730581175,11.1499229,-3.184026398,0.001686727,0.007159866,-1.817011797,ADH1A,DOWN
2409,227952_at,1.567811115,4.852750314,3.181526629,0.00170063,0.007205872,-1.824503611,ZNF595,UP
2410,214235_at,-1.215851511,10.47047619,-3.178128411,0.001719699,0.007267503,-1.834679572,CYP3A5,DOWN
2411,1559213_at,2.211763879,5.013830167,3.17781704,0.001721457,0.007273241,-1.835611482,LINC01419,UP
2412,235521_at,1.11475394,4.672672396,3.175269214,0.001735898,0.007325252,-1.843233839,HOXA3,UP
2413,206262_at,-1.803650943,10.95305172,-3.174851192,0.001738278,0.007332005,-1.844483916,ADH1C,DOWN
2414,200795_at,1.34408644,9.294037158,3.174732416,0.001738955,0.007334121,-1.84483908,SPARCL1,UP
2415,225622_at,1.036319083,6.498265679,3.172715677,0.001750484,0.007376479,-1.85086775,PAG1,UP
2416,217564_s_at,-1.964423168,10.51288685,-3.159904823,0.001825389,0.007636154,-1.88908273,CPS1,DOWN
2417,1555553_a_at,-1.246337557,7.903996123,-3.159610832,0.001827143,0.007642318,-1.889958073,SLC22A7,DOWN
2418,225782_at,1.189501316,5.619208392,3.1538188,0.001862005,0.007758424,-1.907188533,MSRB3,UP
2419,210839_s_at,1.360853106,7.314655014,3.152626779,0.001869255,0.007779732,-1.910731081,ENPP2,UP
2420,205799_s_at,-2.021600442,6.47921725,-3.148203456,0.00189639,0.007872519,-1.923866112,SLC3A1,DOWN
2421,1569003_at,-1.015380206,7.280525819,-3.140548971,0.001944209,0.008037332,-1.946556695,NA,DOWN
2422,229819_at,-1.278146778,11.87030662,-3.140128964,0.001946865,0.008047543,-1.947800297,A1BG,DOWN
2423,203987_at,1.24262889,6.337880566,3.139964919,0.001947903,0.008050616,-1.948285978,FZD6,UP
2424,210881_s_at,-1.978997667,7.477126762,-3.13885448,0.001954945,0.008074219,-1.951573011,IGF2,DOWN
2425,210881_s_at,-1.978997667,7.477126762,-3.13885448,0.001954945,0.008074219,-1.951573011,INS-IGF2,DOWN
2426,31835_at,-1.514024765,11.52189749,-3.136321737,0.001971093,0.008123712,-1.959066301,HRG,DOWN
2427,206065_s_at,-1.347554582,10.63581494,-3.13330274,0.001990503,0.008187028,-1.967991063,DPYS,DOWN
2428,222387_s_at,1.0439565,6.553391739,3.132183255,0.001997746,0.008213104,-1.971298509,VPS35,UP
2429,226237_at,1.122896561,5.220470059,3.129637744,0.002014304,0.008267487,-1.978815083,COL8A1,UP
2430,219631_at,1.046569868,4.654782069,3.129520559,0.002015069,0.008269148,-1.979160981,LRP12,UP
2431,223582_at,-1.026473056,7.239430847,-3.128967104,0.002018688,0.008280435,-1.980794478,ADGRV1,DOWN
2432,217238_s_at,-1.713402625,11.90568792,-3.124721035,0.002046647,0.00836503,-1.99331785,ALDOB,DOWN
2433,210614_at,-1.112481199,7.101221425,-3.117587799,0.002094425,0.008527122,-2.014322008,TTPA,DOWN
2434,220554_at,-1.267900947,8.031483018,-3.113710821,0.002120823,0.008607007,-2.025719732,SLC22A7,DOWN
2435,242871_at,1.322529558,5.503892943,3.107918985,0.002160832,0.008736268,-2.04272292,PAQR5,UP
2436,239227_at,-1.150958123,5.989898078,-3.103732293,0.002190186,0.00883663,-2.054996008,NA,DOWN
2437,206345_s_at,-1.517208045,10.86134991,-3.101295596,0.002207439,0.008890721,-2.062132169,PON1,DOWN
2438,228771_at,1.057714474,6.225587842,3.099088692,0.002223174,0.008940662,-2.068590968,GRK3,UP
2439,206024_at,-2.162469905,10.91495715,-3.096476623,0.002241931,0.008998866,-2.076230157,HPD,DOWN
2440,214719_at,-1.284739431,8.389619257,-3.093038964,0.002266839,0.009082157,-2.086274942,SLC46A3,DOWN
2441,226051_at,1.410497215,7.011324196,3.088160999,0.002302622,0.009197856,-2.10051092,SELENOM,UP
2442,240120_at,-1.059622456,5.451948103,-3.087413777,0.002308149,0.009216563,-2.102689831,NA,DOWN
2443,205404_at,-2.123652487,10.43809941,-3.085004525,0.002326053,0.009278346,-2.109711994,HSD11B1,DOWN
2444,233648_at,-1.127653499,6.12436036,-3.082770633,0.002342769,0.009331606,-2.116218599,NA,DOWN
2445,201116_s_at,1.073323512,7.784968485,3.078405475,0.002375753,0.009434773,-2.128920552,CPE,UP
2446,212094_at,2.450520923,7.894422505,3.07770727,0.002381068,0.00945112,-2.130950709,PEG10,UP
2447,205302_at,-1.402639302,11.64499739,-3.077167561,0.002385185,0.009464658,-2.132519724,IGFBP1,DOWN
2448,209613_s_at,-1.65085147,11.17229617,-3.075759362,0.002395955,0.009497047,-2.136612392,ADH1B,DOWN
2449,204845_s_at,-1.198277965,6.475996065,-3.071800049,0.00242648,0.009601315,-2.148110288,ENPEP,DOWN
2450,220029_at,1.013587207,6.954020906,3.070363516,0.002437643,0.009638504,-2.152278673,ELOVL2,UP
2451,212592_at,-1.641698134,6.02943344,-3.070040311,0.002440162,0.009641068,-2.153216272,JCHAIN,DOWN
2452,209612_s_at,-1.581368667,11.9654322,-3.069433912,0.002444893,0.009655982,-2.15497516,ADH1B,DOWN
2453,222939_s_at,-1.007280573,6.495630797,-3.066819051,0.00246539,0.009722751,-2.162556072,SLC16A10,DOWN
2454,1555229_a_at,-1.455243644,10.02701386,-3.066426265,0.002468483,0.009731304,-2.163694315,C1S,DOWN
2455,204154_at,-1.3796511,10.74907879,-3.065515556,0.002475668,0.009749325,-2.166332926,CDO1,DOWN
2456,242135_at,1.17895975,5.050078812,3.060391473,0.002516452,0.009877882,-2.181165732,NA,UP
2457,212092_at,1.836163612,6.756725637,3.057501602,0.002539725,0.009945648,-2.189521172,PEG10,UP
2458,202431_s_at,-1.154726595,8.856987706,-3.051397303,0.002589539,0.010108827,-2.207146853,MYC,DOWN
2459,226435_at,1.130468806,4.979028321,3.048887939,0.002610277,0.010175961,-2.21438316,PAPLN,UP
2460,213150_at,1.273168185,5.038102917,3.046337853,0.002631507,0.010248485,-2.221731351,HOXA10,UP
2461,210896_s_at,1.062722572,8.848037359,3.043467475,0.002655595,0.010324623,-2.22999579,ASPH,UP
2462,1555745_a_at,1.922924981,6.791875647,3.043201715,0.002657835,0.010330392,-2.230760612,LYZ,UP
2463,223484_at,1.496507286,5.994608966,3.040828214,0.002677921,0.010392931,-2.237588541,C15orf48,UP
2464,213706_at,-1.030632134,7.612727119,-3.038697957,0.002696068,0.010447767,-2.243712597,GPD1,DOWN
2465,213706_at,-1.030632134,7.612727119,-3.038697957,0.002696068,0.010447767,-2.243712597,COX14,DOWN
2466,242751_at,-1.090241118,6.097875288,-3.036196117,0.002717525,0.010510651,-2.250899893,NA,DOWN
2467,1559336_at,-1.046907297,6.234384491,-3.034935974,0.002728392,0.010541612,-2.254517997,LOC101928505,DOWN
2468,211425_x_at,1.38290525,5.616989092,3.033984353,0.002736625,0.010568187,-2.257249371,SSX4,UP
2469,211425_x_at,1.38290525,5.616989092,3.033984353,0.002736625,0.010568187,-2.257249371,SSX4B,UP
2470,205700_at,-1.391320832,11.41816528,-3.031071279,0.00276197,0.010642733,-2.265605727,HSD17B6,DOWN
2471,223579_s_at,-1.260059032,9.777304972,-3.02537068,0.002812193,0.010800442,-2.281937155,APOB,DOWN
2472,214456_x_at,-1.542242107,10.08059394,-3.009241432,0.00295888,0.011255369,-2.327993527,SAA2,DOWN
2473,214456_x_at,-1.542242107,10.08059394,-3.009241432,0.00295888,0.011255369,-2.327993527,SAA1,DOWN
2474,231310_at,1.508176315,5.49926842,3.008691134,0.002964007,0.011274085,-2.329560922,TRIM71,UP
2475,204755_x_at,-1.222702291,8.420740414,-3.007203944,0.002977903,0.011315118,-2.333795529,HLF,DOWN
2476,228497_at,1.019272661,5.387527486,3.001624058,0.003030574,0.011478518,-2.349666607,SLC22A15,UP
2477,204705_x_at,-1.405085901,12.85199391,-3.00038362,0.003042399,0.011513506,-2.353191181,ALDOB,DOWN
2478,37512_at,-1.412204246,11.26920989,-2.994625424,0.003097848,0.011680654,-2.36953509,HSD17B6,DOWN
2479,1557803_at,1.105889452,5.732871251,2.988419924,0.003158643,0.011868925,-2.387116546,NA,UP
2480,214971_s_at,-1.040081911,7.670260777,-2.985762611,0.00318501,0.01194089,-2.394635084,ST6GAL1,DOWN
2481,203083_at,1.365470295,7.114836036,2.981461928,0.003228112,0.012075127,-2.406790397,THBS2,UP
2482,231154_x_at,1.388030766,5.514618824,2.978098557,0.003262192,0.012172594,-2.416285374,TINAG,UP
2483,213905_x_at,-1.054905706,7.533778373,-2.963770045,0.003411112,0.012611947,-2.456625852,BGN,DOWN
2484,209596_at,-1.057655116,6.05167172,-2.961329832,0.003437087,0.012688227,-2.463478312,MXRA5,DOWN
2485,226192_at,-1.256560435,9.048239571,-2.954509471,0.003510651,0.012916139,-2.482603467,AR,DOWN
2486,200648_s_at,1.172003221,10.58283375,2.938194526,0.003692516,0.013459211,-2.528188976,GLUL,UP
2487,204619_s_at,1.213324416,5.022042476,2.935084477,0.003728148,0.013556519,-2.536852534,VCAN,UP
2488,217504_at,-1.168891807,8.451696157,-2.928617344,0.003803254,0.013781025,-2.554840909,ABCA6,DOWN
2489,209242_at,-1.71510352,5.599164917,-2.92041818,0.003900465,0.014063255,-2.577594692,PEG3,DOWN
2490,224694_at,1.072547637,6.731991456,2.917102341,0.003940421,0.014176429,-2.586779994,ANTXR1,UP
2491,1559316_at,1.07904176,4.305865423,2.916323016,0.003949866,0.014200119,-2.588937435,LINC02241,UP
2492,241716_at,-1.179714522,5.356875293,-2.914154419,0.003976257,0.014280896,-2.594938087,HSPD1,DOWN
2493,238160_at,-1.249159131,8.229900546,-2.914098874,0.003976935,0.014282208,-2.595091728,ACOT12,DOWN
2494,205675_at,-1.176416745,9.779115179,-2.912965751,0.003990791,0.014318765,-2.598225472,MTTP,DOWN
2495,60474_at,1.001229529,5.701809316,2.898808859,0.004167665,0.014828894,-2.637283288,FERMT1,UP
2496,211357_s_at,-1.369274071,12.39957027,-2.897429919,0.004185271,0.014877357,-2.641078353,HP,DOWN
2497,211357_s_at,-1.369274071,12.39957027,-2.897429919,0.004185271,0.014877357,-2.641078353,ALDOB,DOWN
2498,203824_at,1.431724415,10.15980033,2.891828887,0.004257484,0.015081661,-2.656476256,TSPAN8,UP
2499,235591_at,-1.205167878,5.323682504,-2.891103086,0.004266924,0.015107264,-2.658469568,SSTR1,DOWN
2500,204105_s_at,1.490801001,5.840990077,2.890807613,0.004270773,0.01511795,-2.659280914,NRCAM,UP
2501,209392_at,1.34814395,9.105924526,2.890281323,0.004277636,0.015138319,-2.660725874,ENPP2,UP
