"ProbeID","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","diffexpressed"
"229491_at",-1.22632763248852,7.52624465816667,-5.25649224427847,3.78029558951777e-07,7.28722835215491e-06,6.0861539709871,"SLC9B2","DOWN"
"235155_at",-1.00137878550273,4.06880096170202,-5.25555590613664,3.79721262184768e-07,7.31184651812174e-06,6.08188412413505,"BDH2","DOWN"
"225686_at",1.09209078109071,6.45017953614141,5.25290249192967,3.84555328883511e-07,7.38457108871842e-06,6.06978725005619,"SKA2","UP"
"208960_s_at",-1.25354207733552,8.68341718468687,-5.25198420155794,3.86242192577924e-07,7.41435671819268e-06,6.06560184810404,"KLF6","DOWN"
"206239_s_at",4.59872361370601,9.82962591708586,5.25150583165843,3.87123787292369e-07,7.42605949961297e-06,6.06342174226969,"SPINK1","UP"
"207275_s_at",-1.67287471101639,10.7002198109697,-5.25136614901731,3.87381579252701e-07,7.42839543108419e-06,6.06278518576841,"ACSL1","DOWN"
"208683_at",1.13234304397815,10.0506208423737,5.24883962244324,3.92073337060778e-07,7.5104528786041e-06,6.05127359117837,"CAPN2","UP"
"206539_s_at",-1.0879883471377,8.59733774356061,-5.24077886830225,4.07414413951249e-07,7.77704417655349e-06,6.01457429426927,"CYP4F12","DOWN"
"223201_s_at",1.06916055620438,5.80024517723737,5.24081731942423,4.0733986758056e-07,7.77704417655349e-06,6.01474925519697,"TMEM164","UP"
"231842_at",1.10742536457923,4.7887683749596,5.2330737495892,4.22623260154263e-07,8.01414031486276e-06,5.97953384003116,"JCAD","UP"
"203973_s_at",-1.0124764382459,11.3173511008939,-5.23298905128385,4.2279347156069e-07,8.0145851656869e-06,5.97914887456513,"CEBPD","DOWN"
"207244_x_at",-2.41477838645354,9.43646933142929,-5.23182898836136,4.25131474447922e-07,8.04494290160233e-06,5.97387670120901,"CYP2A6","DOWN"
"202959_at",-1.1655406687388,9.07494880317172,-5.23149995141031,4.25796903559453e-07,8.0547441268072e-06,5.97238147725705,"MMUT","DOWN"
"219602_s_at",1.45013197929946,8.00237215508586,5.2281140697804,4.32703432084771e-07,8.17124223251923e-06,5.95699932410116,"PIEZO2","UP"
"226763_at",1.20614427238798,8.72530638963131,5.22578268764328,4.37522162531296e-07,8.25082799113317e-06,5.94641215487173,"SESTD1","UP"
"207621_s_at",-1.22179285954863,8.93583286703535,-5.22489827833172,4.39363759333029e-07,8.27698274869084e-06,5.942396845943,"PEMT","DOWN"
"226337_at",1.17133344925793,7.44326734967172,5.22425547138452,4.40706995675411e-07,8.29922448709554e-06,5.93947875808785,"GORAB","UP"
"218772_x_at",1.02446165417377,8.17418239619697,5.22268689909867,4.44001525085572e-07,8.35282648622059e-06,5.93235920025047,"TMEM38B","UP"
"223608_at",1.19044035347651,5.1046727794798,5.22184415008647,4.45781453924895e-07,8.38342374077145e-06,5.92853473139217,"DRC8","UP"
"222158_s_at",1.00210213351694,8.05865599735353,5.22119456166637,4.4715814879112e-07,8.40352648999637e-06,5.92558715992397,"DESI2","UP"
"205034_at",1.76448443884699,6.36490200163131,5.2202564710127,4.49153571358856e-07,8.43522145550935e-06,5.92133096931303,"CCNE2","UP"
"205656_at",1.07491414109071,7.31427791408081,5.21966685349378,4.50412179342915e-07,8.45160169462064e-06,5.9186561238231,"PCDH17","UP"
"213988_s_at",-1.03341524048633,10.8679220182172,-5.21969320253041,4.5035586112924e-07,8.45160169462064e-06,5.91877565340071,"SAT1","DOWN"
"220773_s_at",-1.28895063014645,6.95839149413131,-5.21947375574866,4.50825113808071e-07,8.45498349601654e-06,5.91778017051248,"GPHN","DOWN"
"201041_s_at",-1.4265784880929,11.2341472611263,-5.21193399016235,4.6723953290253e-07,8.71792026320665e-06,5.8835964976668,"DUSP1","DOWN"
"235177_at",1.11204275739126,6.43425242675253,5.20953399975333,4.72585225919927e-07,8.80262515114768e-06,5.87272328632231,"METTL21A","UP"
"208078_s_at",-1.66276111847431,9.25108576119192,-5.20771421341687,4.76678154726842e-07,8.86978673393424e-06,5.86448122422034,"ZEB1","DOWN"
"208078_s_at",-1.66276111847431,9.25108576119192,-5.20771421341687,4.76678154726842e-07,8.86978673393424e-06,5.86448122422034,"SIK1","DOWN"
"208078_s_at",-1.66276111847431,9.25108576119192,-5.20771421341687,4.76678154726842e-07,8.86978673393424e-06,5.86448122422034,"LOC102724428","DOWN"
"206074_s_at",1.26568532163388,8.46105794466162,5.20696263628484,4.78378579047685e-07,8.89839555093025e-06,5.86107786295823,"HMGA1","UP"
"236223_s_at",1.20112060049399,4.75507220914141,5.20548931682648,4.81729046841058e-07,8.95157143080324e-06,5.85440731800652,"RIT1","UP"
"214949_at",1.19983736493334,7.20951235092929,5.20530826645758,4.82142342404582e-07,8.95315870307427e-06,5.85358769967397,NA,"UP"
"214621_at",-3.00372121289289,8.14491384291414,-5.20328879839042,4.86775733998143e-07,9.03612615936118e-06,5.84444699109034,"GYS2","DOWN"
"210653_s_at",-1.42321724830382,6.86028923640404,-5.20082795278725,4.92480313314418e-07,9.11105262569116e-06,5.83331210142414,"BCKDHB","DOWN"
"209891_at",1.41875124089399,4.61283583941414,5.19445206497013,5.07564353012668e-07,9.33634624825895e-06,5.80448087005755,"SPC25","UP"
"202666_s_at",1.00288529699563,7.54180583106566,5.19305560893793,5.10927510361312e-07,9.39131735501118e-06,5.79816978413735,"ACTL6A","UP"
"213186_at",1.01247883495956,6.5428558810505,5.19062298256791,5.16837909664225e-07,9.47819636013846e-06,5.78717893929494,"DZIP3","UP"
"209236_at",-1.30168047766448,7.93995420960101,-5.18136067955901,5.39955922402965e-07,9.83609499339331e-06,5.74536663147412,"SLC23A2","DOWN"
"1552619_a_at",1.53878603622623,5.20167961004545,5.18041692562246,5.42367087319678e-07,9.87343124659652e-06,5.74110947006321,"ANLN","UP"
"228793_at",-1.41372257240874,5.92844792273737,-5.18046966421389,5.42232071808245e-07,9.87343124659652e-06,5.74134735205747,"JMJD1C","DOWN"
"206632_s_at",2.08744101153224,5.75518518782828,5.178281831601,5.47860628082417e-07,9.94709868632088e-06,5.73148048416768,"APOBEC3B","UP"
"221558_s_at",1.92319900026557,6.45168911977273,5.17693130920726,5.51363354360015e-07,9.99721343680727e-06,5.7253913636621,"LEF1","UP"
"207201_s_at",-3.74567369909836,8.56868285859091,-5.17465065377834,5.57327927450952e-07,1.00919595828511e-05,5.715111271764,"SLC22A1","DOWN"
"217127_at",-2.25876614793442,9.45854949230303,-5.1744545464869,5.57843721169876e-07,1.00960482163584e-05,5.71422747526143,"CTH","DOWN"
"200730_s_at",-1.30772555870491,10.1921939000455,-5.17204541560127,5.64218082749821e-07,1.01863279845342e-05,5.70337232036865,"PTP4A1","DOWN"
"226534_at",1.40347520023498,7.18601770309596,5.17071646199995,5.67764604857325e-07,1.02377638263964e-05,5.69738591065525,"KITLG","UP"
"210959_s_at",-1.56592731183825,7.44887144458586,-5.16985604914413,5.70072289801784e-07,1.0269558282032e-05,5.69351071375775,"SRD5A1","DOWN"
"213626_at",-1.16427935152022,8.48567038905556,-5.16877962560412,5.72972160956574e-07,1.03111868584954e-05,5.68866331934472,"CBR4","DOWN"
"202635_s_at",1.0331077815694,9.24086450180808,5.16848437632789,5.73770059383267e-07,1.03144516962141e-05,5.68733387457981,"POLR2K","UP"
"212486_s_at",-1.12758896089945,5.32427977309596,-5.16822702853388,5.74466410911728e-07,1.0323571602212e-05,5.68617513913328,"FYN","DOWN"
"226350_at",1.97143155465902,7.53491789743939,5.16665319297363,5.7874291113134e-07,1.03875697238467e-05,5.67908973189366,"CHML","UP"
"217047_s_at",-1.80787430290274,8.23895267629293,-5.16621463223883,5.7994008731805e-07,1.03979868643141e-05,5.6771156233179,"FAM13A","DOWN"
"1556064_at",1.00618219751148,5.12761350092424,5.16527108531704,5.82523926712523e-07,1.04374603705876e-05,5.67286883411102,NA,"UP"
"1558549_s_at",-2.48897325861093,7.7509172485202,-5.16511149773394,5.82962050571648e-07,1.04418847057623e-05,5.67215060813774,"VNN1","DOWN"
"223556_at",1.3716246338153,5.05890460997475,5.16453117882074,5.84557928951926e-07,1.04567514490179e-05,5.6695390173701,"HELLS","UP"
"221677_s_at",1.11639906139999,6.9400850865303,5.1639030483774,5.86290071050793e-07,1.04774409850448e-05,5.66671251289611,"DONSON","UP"
"208708_x_at",-1.01048399511147,9.05028294483333,-5.16172044028763,5.92347705644262e-07,1.05684041974355e-05,5.65689309219752,"EIF5","DOWN"
"218757_s_at",1.02366970255738,7.12413371918182,5.16077716240249,5.94984461695209e-07,1.0611981190908e-05,5.65265031789731,"UPF3B","UP"
"226980_at",1.69082381438251,4.81785270950505,5.15942841070145,5.98774455221143e-07,1.06552197207534e-05,5.64658478375759,"DEPDC1B","UP"
"202769_at",1.07227694900438,8.06203698687374,5.15918028412463,5.99474239953531e-07,1.06641976112646e-05,5.64546905328268,"CCNG2","UP"
"238967_at",-1.52597464028852,6.94295779539394,-5.15894823623678,6.00129397081058e-07,1.0670500398776e-05,5.64442565940834,NA,"DOWN"
"231841_s_at",1.30272296682623,4.49210410624242,5.15850927075888,6.01370661657882e-07,1.06840129945094e-05,5.64245196650619,"JCAD","UP"
"209515_s_at",-1.2850524826612,8.68679209281313,-5.15725375694647,6.04934663374121e-07,1.07298787823484e-05,5.63680758280212,"RAB27A","DOWN"
"222705_s_at",-1.52302644044371,7.32734647056566,-5.15424253873221,6.13566347139708e-07,1.08682240938014e-05,5.62327437412377,"SLC25A15","DOWN"
"217196_s_at",1.20567864297924,6.43167641077778,5.1526186283662,6.18270822590075e-07,1.09415503675022e-05,5.61597858552814,"CAMSAP2","UP"
"1562863_at",-1.18726621891912,4.77002013067172,-5.15198757778731,6.20108413924495e-07,1.09634123695884e-05,5.61314391791884,NA,"DOWN"
"225919_s_at",-1.10983107213223,6.4203737724596,-5.15120156019882,6.22404680693171e-07,1.09889030911879e-05,5.60961351038771,"C9orf72","DOWN"
"1554980_a_at",-1.05867087745792,6.64896876867677,-5.15035079067113,6.24899418869914e-07,1.10161662227005e-05,5.60579273016463,"ATF3","DOWN"
"202310_s_at",2.41828141682295,8.18023211265151,5.15034797995613,6.24907676888766e-07,1.10161662227005e-05,5.60578010812363,"COL1A1","UP"
"221922_at",1.23486264562295,5.6188354425303,5.15044148658686,6.24633006682539e-07,1.10161662227005e-05,5.60620001993539,"GPSM2","UP"
"214829_at",-2.0389128061071,6.40199897846465,-5.14384193626286,6.44309514487035e-07,1.13216459184943e-05,5.57657754155138,"AASS","DOWN"
"209644_x_at",1.20388260958252,7.1576297230505,5.13907835463632,6.58884733873943e-07,1.15184609382387e-05,5.55521387397499,"CDKN2A","UP"
"238022_at",1.77805343650492,5.04527424178788,5.1323931120478,6.79880771115329e-07,1.18261654030952e-05,5.52525737050731,"CRNDE","UP"
"201743_at",-1.57171262379234,10.4607849710404,-5.13165140890657,6.82249849309169e-07,1.18585967601278e-05,5.52193563641452,"CD14","DOWN"
"202786_at",2.10142728656066,6.09148909016667,5.13097126459187,6.84429345135144e-07,1.18926948221017e-05,5.5188899163153,"STK39","UP"
"232584_at",-1.76548668842077,5.92946633679293,-5.12418104238476,7.06562264457698e-07,1.22112294141862e-05,5.48849982951901,NA,"DOWN"
"229241_at",-1.33086413220874,6.71556553217677,-5.12211817998347,7.13422740727012e-07,1.2298660397514e-05,5.47927342829253,"LDHD","DOWN"
"209628_at",1.0114828060306,8.22661950119192,5.12015454375829,7.20013266699806e-07,1.23888105022925e-05,5.47049345981849,"NXT2","UP"
"63825_at",-1.19551269582731,9.35334206026263,-5.11797764601591,7.273886381968e-07,1.25038954037903e-05,5.46076294036439,"ABHD2","DOWN"
"201599_at",-2.45422055295081,8.97107116918182,-5.11593542281656,7.34374365722928e-07,1.26120714576183e-05,5.4516372726906,"OAT","DOWN"
"219543_at",-1.93770356405464,10.170700884495,-5.11594698924256,7.34334618281193e-07,1.26120714576183e-05,5.45168894940289,"PBLD","DOWN"
"1559910_at",-1.41501538714208,6.64415062024747,-5.11586456561986,7.34617908505193e-07,1.26122879085803e-05,5.4513206974185,NA,"DOWN"
"206085_s_at",-2.22209445641202,7.9275925065101,-5.11464606268017,7.38818303072117e-07,1.26684722090039e-05,5.44587720224913,"CTH","DOWN"
"229229_at",-1.75961526804809,8.16674865685859,-5.11317305625029,7.4392714651632e-07,1.27381600440547e-05,5.43929806871679,"AGXT2","DOWN"
"205442_at",-2.41493538249289,7.66388915109596,-5.1099614966798,7.55184990290674e-07,1.29057427819204e-05,5.42495876122854,"MFAP3L","DOWN"
"229305_at",1.11583680219672,4.36502601678788,5.10981374557427,7.55706878025505e-07,1.29057427819204e-05,5.42429923211086,"CENPU","UP"
"209087_x_at",1.12276158868087,6.89435162603535,5.10935852054969,7.57317029489342e-07,1.29247984160942e-05,5.42226729717009,"MCAM","UP"
"226084_at",1.60644803537487,6.98146426343434,5.10940238684925,7.57161727551388e-07,1.29247984160942e-05,5.42246309204622,"MAP1B","UP"
"216661_x_at",-2.34285363974863,10.3404244123535,-5.10842567986511,7.60626938439693e-07,1.29731789472227e-05,5.41810391666303,"CYP2C9","DOWN"
"242750_at",-1.32069552003278,7.44204021787879,-5.10794453419484,7.62339625595517e-07,1.29942740239226e-05,5.4159567324159,"MMAA","DOWN"
"206115_at",-1.14242249069617,4.84106383715657,-5.10473118996124,7.7387420112742e-07,1.31621276070295e-05,5.40162066563512,"EGR3","DOWN"
"235405_at",1.2040435593235,5.46904886442929,5.10342151496246,7.78623820921773e-07,1.3226433198134e-05,5.39577963685629,"GSTA4","UP"
"203228_at",1.19350337920437,7.45243865240404,5.10199824358128,7.83817482793026e-07,1.33022449309433e-05,5.38943327720042,"PAFAH1B3","UP"
"225258_at",1.12670420085137,7.74974498106566,5.09921892027581,7.9405662013106e-07,1.34592843560576e-05,5.3770441892265,"FBLIM1","UP"
"216942_s_at",1.26741801403716,6.60510908622222,5.09852280567728,7.9664139107056e-07,1.34947196930944e-05,5.37394200272024,"CD58","UP"
"231671_at",-1.16524348009289,7.76699478012626,-5.09532574811071,8.08617751462975e-07,1.36806199692216e-05,5.35969869552254,"FGA","DOWN"
"222083_at",-2.71317866778142,8.95666438535354,-5.09423180587058,8.12755700777647e-07,1.37378604415257e-05,5.35482660929987,"GLYAT","DOWN"
"205384_at",-2.23931759529508,8.80518422174242,-5.09373057751278,8.14658506086364e-07,1.37529969066135e-05,5.35259455781087,"FXYD1","DOWN"
"210751_s_at",-1.46841691933881,10.1048370900051,-5.09293340894991,8.17693692681668e-07,1.37957076423923e-05,5.34904498242737,"RGN","DOWN"
"201896_s_at",1.06417605914536,5.49338676219192,5.09190390920598,8.2162971090012e-07,1.38535546160507e-05,5.34446152807597,"PSRC1","UP"
"201693_s_at",-2.12150543265355,7.50640165041414,-5.09110794452882,8.24685465976661e-07,1.38922107814261e-05,5.3409182852783,"EGR1","DOWN"
"218843_at",-1.13152100340328,7.973711179,-5.0906109323863,8.26599114516224e-07,1.39158623431179e-05,5.33870604687192,"FNDC4","DOWN"
"226483_at",1.11769089210055,6.40982891353535,5.08946411331717,8.31031174543557e-07,1.39861650340053e-05,5.33360209953577,"TMEM68","UP"
"200052_s_at",1.06066615173224,9.44233080172222,5.08778183738727,8.37574338358293e-07,1.40789311605914e-05,5.32611668001525,"ILF2","UP"
"206417_at",-1.40443179380765,6.85451863947475,-5.08734748101968,8.39271857939531e-07,1.4082201746352e-05,5.32418428468818,"CNGA1","DOWN"
"52940_at",-1.20930290691913,8.75177543106566,-5.08739791024915,8.39074602981343e-07,1.4082201746352e-05,5.32440863133206,"SIGIRR","DOWN"
"1558027_s_at",1.09289166068634,8.21328143770707,5.08675906947214,8.41576769679821e-07,1.41157961064263e-05,5.32156671916717,"PRKAB2","UP"
"208367_x_at",-2.9976714855683,10.3168739364293,-5.08434896744257,8.51081829962478e-07,1.42271600795044e-05,5.31084773040782,"CYP3A4","DOWN"
"230931_at",-2.28987095292897,9.73311339792929,-5.08275011853441,8.57444819984106e-07,1.43203773558997e-05,5.30373895588312,"PLG","DOWN"
"217738_at",-1.43281134206557,9.56435497706061,-5.08195190255382,8.60638755519542e-07,1.43649340938841e-05,5.30019058241515,"NAMPT","DOWN"
"204521_at",1.23861891271038,6.54274798226263,5.08169576133841,8.61666108422139e-07,1.43732960229866e-05,5.29905202778715,"FAM216A","UP"
"244026_at",-2.06227594400218,7.24553794952525,-5.08052653641324,8.66370866816592e-07,1.44385450562876e-05,5.29385534957823,NA,"DOWN"
"1555618_s_at",1.31394237726886,7.81547023034848,5.079082167177,8.72217177460901e-07,1.45226819245952e-05,5.28743704339199,"SAE1","UP"
"242546_at",1.26770339158579,5.39506837512626,5.07835922530101,8.75157753396507e-07,1.45566883265529e-05,5.28422505024966,"DUXAP8","UP"
"202973_x_at",-1.92992520575628,8.67027775535859,-5.07812693030342,8.76104656607043e-07,1.45652065787764e-05,5.28319305001497,"FAM13A","DOWN"
"231183_s_at",1.38222197681312,5.20586708409091,5.07684222805559,8.81359460261286e-07,1.464365202411e-05,5.27748624909517,"SLX4IP","UP"
"202309_at",-1.24916789959563,10.6903454635253,-5.07327345192617,8.96117745052123e-07,1.48391990329083e-05,5.26163912515992,"MTHFD1","DOWN"
"218921_at",-1.14819958749399,7.61207832820707,-5.06860974751944,9.15765746340176e-07,1.51187166580641e-05,5.24094285650243,"SIGIRR","DOWN"
"210680_s_at",-1.27660669781749,6.41683562533838,-5.06661793031806,9.24283969814865e-07,1.52271253223225e-05,5.23210815444439,"MASP1","DOWN"
"219277_s_at",-1.89362165868415,8.1571215959798,-5.06573513847227,9.28083860881981e-07,1.52759023189716e-05,5.22819338443596,"OGDHL","DOWN"
"217785_s_at",1.00477396554754,5.90107752166667,5.06529015327555,9.30004996204323e-07,1.52983020655743e-05,5.22622028103989,"YKT6","UP"
"242093_at",-1.15493448756065,4.94103998590909,-5.05972008233145,9.54381453041802e-07,1.56521424309225e-05,5.20153335020908,"SYTL5","DOWN"
"205741_s_at",1.44256870507432,5.67064183691414,5.05652408325579,9.68646822480835e-07,1.58575266535209e-05,5.18737787995643,"DTNA","UP"
"221928_at",-1.24996346199563,8.20227076940404,-5.05324581998385,9.83494176315221e-07,1.60572697910622e-05,5.17286518736397,"ACACB","DOWN"
"225792_at",-1.11507530790164,8.63805553221212,-5.0520414136533,9.89004219442003e-07,1.61309846295453e-05,5.16753516215849,"HOOK1","DOWN"
"238531_x_at",1.92589194096941,6.86884635121717,5.05200078262842,9.89190623557529e-07,1.61309846295453e-05,5.16735536910682,NA,"UP"
"204057_at",-1.12044020059126,7.84187261118687,-5.05176523571,9.90271920425675e-07,1.61389795255767e-05,5.16631309143525,"IRF8","DOWN"
"212563_at",1.32499687126449,7.19786955894444,5.04999662011904,9.98427589859355e-07,1.62401899893054e-05,5.15848829109015,"BOP1","UP"
"204483_at",-1.86568811574973,6.88245936008586,-5.0494944180831,1.00075525911624e-06,1.62700686056284e-05,5.156266806704,"ENO3","DOWN"
"226745_at",-1.27928176061748,8.84850220027778,-5.04935787325904,1.00138904371919e-06,1.62716036431526e-05,5.15566283174718,"KLKB1","DOWN"
"226745_at",-1.27928176061748,8.84850220027778,-5.04935787325904,1.00138904371919e-06,1.62716036431526e-05,5.15566283174718,"CYP4V2","DOWN"
"227697_at",-1.81802028631803,6.81864167598485,-5.04807590509979,1.00735842465901e-06,1.6349142836821e-05,5.14999294941484,"SOCS3","DOWN"
"238629_x_at",1.72578037614208,6.60268810288889,5.04706289165337,1.01209983514137e-06,1.64163374804204e-05,5.14551338126147,NA,"UP"
"225904_at",1.06138961793661,7.22530198241414,5.04361297740769,1.02841007520138e-06,1.66314952434033e-05,5.13026296777529,"CCSAP","UP"
"240038_at",-2.03789465999563,7.15738566282828,-5.04322098498946,1.03027935420016e-06,1.66567928865996e-05,5.12853066485849,NA,"DOWN"
"223319_at",-1.08950432983278,7.83764404077273,-5.04171684773742,1.03748270093841e-06,1.67633262563164e-05,5.12188450393064,"GPHN","DOWN"
"202465_at",-1.51795034895519,8.02414860886869,-5.04144155934663,1.03880633989665e-06,1.67797487846127e-05,5.12066828334935,"PCOLCE","DOWN"
"232428_at",-2.07441695620656,6.97010317543939,-5.03866483492285,1.05224925150635e-06,1.69717921950727e-05,5.10840360656842,"MOGAT2","DOWN"
"218542_at",1.54602326117596,4.81113094777778,5.03818959795446,1.05456685206985e-06,1.69991320814907e-05,5.10630502550523,"CEP55","UP"
"242963_at",-1.07460654162295,4.8567240725303,-5.03657657402201,1.06247009837451e-06,1.7096252057315e-05,5.09918326947096,"SGMS2","DOWN"
